8,0, -0.471598, -0.471598, 0
9,0, -0.474408, -0.474408, 0
10,0, -0.477076, -0.477076, 0
11,0, -0.4796, -0.4796, 2.98023e-008
12,0, -0.481979, -0.481979, 0
13,0, -0.484214, -0.484214, 2.98023e-008
14,0, -0.486303, -0.486303, -2.98023e-008
15,0, -0.488245, -0.488245, 0
16,0, -0.490041, -0.490041, 2.98023e-008
17,0, -0.49169, -0.49169, -2.98023e-008
18,0, -0.49319, -0.49319, 2.98023e-008
19,0, -0.494542, -0.494542, -2.98023e-008
20,0, -0.495746, -0.495746, 2.98023e-008
21,0, -0.4968, -0.4968, 0
22,0, -0.497705, -0.497705, -2.98023e-008
23,0, -0.49846, -0.49846, -2.98023e-008
24,0, -0.499065, -0.499065, 2.98023e-008
25,0, -0.49952, -0.49952, 2.98023e-008
26,0, -0.499825, -0.499825, 0
27,0, -0.499979, -0.499979, -2.98023e-008
28,0, -0.499983, -0.499983, 0
29,0, -0.499837, -0.499837, 0
30,0, -0.49954, -0.49954, 2.98023e-008
31,0, -0.499093, -0.499093, -2.98023e-008
32,0, -0.498496, -0.498496, 0
33,0, -0.497748, -0.497748, -2.98023e-008
34,0, -0.496851, -0.496851, 0
35,0, -0.495805, -0.495805, 0
36,0, -0.494609, -0.494609, 2.98023e-008
37,0, -0.493265, -0.493265, -2.98023e-008
38,0, -0.491772, -0.491772, 0
39,0, -0.490131, -0.490131, 0
40,0, -0.488343, -0.488343, 2.98023e-008
41,0, -0.486408, -0.486408, 2.98023e-008
42,0, -0.484326, -0.484326, 2.98023e-008
43,0, -0.482099, -0.482099, 0
44,0, -0.479727, -0.479727, 5.96046e-008
45,0, -0.47721, -0.47721, 0
46,0, -0.47455, -0.47455, 0
47,0, -0.471747, -0.471747, 0
48,0, -0.468802, -0.468802, -2.98023e-008
49,0, -0.465716, -0.465716, -2.98023e-008
50,0, -0.462489, -0.462489, -2.98023e-008
51,0, -0.459124, -0.459124, 0
52,0, -0.45562, -0.45562, 0
53,0, -0.45198, -0.45198, 2.98023e-008
54,0, -0.448203, -0.448203, 2.98023e-008
55,0, -0.444292, -0.444292, 0
56,0, -0.440246, -0.440246, 0
57,0, -0.436069, -0.436069, -2.98023e-008
58,0, -0.43176, -0.43176, 2.98023e-008
59,0, -0.427321, -0.427321, 0
60,0, -0.422754, -0.422754, 0
61,0, -0.418059, -0.418059, -2.98023e-008
62,0, -0.413238, -0.413238, 0
63,0, -0.408293, -0.408293, -2.98023e-008
64,0, -0.403226, -0.403226, 2.98023e-008
65,0, -0.398037, -0.398037, 0
66,0, -0.392728, -0.392728, -2.98023e-008
67,0, -0.387301, -0.387301, 0
68,0, -0.381757, -0.381757, 2.98023e-008
69,0, -0.376098, -0.376099, 2.98023e-008
70,0, -0.370327, -0.370327, -2.98023e-008
71,0, -0.364444, -0.364444, 0
72,0, -0.358451, -0.358451, -2.98023e-008
73,0, -0.35235, -0.35235, -2.98023e-008
74,0, -0.346143, -0.346143, -2.98023e-008
75,0, -0.339832, -0.339832, 5.96046e-008
76,0, -0.333419, -0.333419, -8.9407e-008
77,0, -0.326905, -0.326905, 0
78,0, -0.320293, -0.320293, -2.98023e-008
79,0, -0.313584, -0.313584, 2.98023e-008
80,0, -0.306781, -0.306781, -2.98023e-008
81,0, -0.299886, -0.299886, 0
82,0, -0.292901, -0.292901, -2.98023e-008
83,0, -0.285827, -0.285827, 2.98023e-008
84,0, -0.278667, -0.278667, -5.96046e-008
85,0, -0.271424, -0.271424, 0
86,0, -0.264098, -0.264098, 0
87,0, -0.256693, -0.256693, 0
88,0, -0.249211, -0.249211, -4.47035e-008
89,0, -0.241654, -0.241654, 1.49012e-008
90,0, -0.234024, -0.234024, -2.98023e-008
91,0, -0.226324, -0.226324, 0
92,0, -0.218555, -0.218555, -1.49012e-008
93,0, -0.210721, -0.210721, 1.49012e-008
94,0, -0.202823, -0.202823, -1.49012e-008
95,0, -0.194864, -0.194864, -1.49012e-008
96,0, -0.186847, -0.186847, 0
97,0, -0.178773, -0.178773, 0
98,0, -0.170645, -0.170645, 0
99,0, -0.162466, -0.162466, 1.49012e-008
100,0, -0.154238, -0.154238, 1.49012e-008
101,0, -0.145964, -0.145964, 0
102,0, -0.137645, -0.137645, 0
103,0, -0.129286, -0.129286, 0
104,0, -0.120887, -0.120887, 0
105,0, -0.112452, -0.112452, -7.45058e-009
106,0, -0.103983, -0.103983, 2.23517e-008
107,0, -0.0954821, -0.0954821, -1.49012e-008
108,0, -0.0869529, -0.0869529, -7.45058e-009
109,0, -0.0783975, -0.0783975, 7.45058e-009
110,0, -0.0698185, -0.0698185, 7.45058e-009
111,0, -0.0612185, -0.0612185, -7.45058e-009
112,0, -0.0525999, -0.0525999, 3.72529e-009
113,0, -0.0439656, -0.0439656, 0
114,0, -0.0353179, -0.0353179, 0
115,0, -0.0266596, -0.0266596, 5.58794e-009
116,0, -0.0179932, -0.0179932, 1.86265e-009
117,0, -0.00932144, -0.00932144, 3.72529e-009
118,0, -0.00064679, -0.000646792, 2.85218e-009
119,0, 0.00802808, 0.00802808, 7.45058e-009
120,0, 0.0167006, 0.0167006, -3.72529e-009
121,0, 0.0253681, 0.0253681, 0
122,0, 0.0340279, 0.0340279, -7.45058e-009
123,0, 0.0426776, 0.0426776, 0
124,0, 0.0513145, 0.0513145, 3.72529e-009
125,0, 0.0599359, 0.0599359, -3.72529e-009
126,0, 0.0685393, 0.0685393, 0
127,0, 0.0771221, 0.0771221, 7.45058e-009
128,0, 0.0856818, 0.0856818, 7.45058e-009
129,0, 0.0942156, 0.0942156, -7.45058e-009
130,0, 0.102721, 0.102721, 0
131,0, 0.111196, 0.111196, 0
132,0, 0.119637, 0.119637, 7.45058e-009
133,0, 0.128042, 0.128042, -1.49012e-008
134,0, 0.136409, 0.136409, 0
135,0, 0.144735, 0.144735, 1.49012e-008
136,0, 0.153017, 0.153017, 1.49012e-008
137,0, 0.161253, 0.161253, -1.49012e-008
138,0, 0.16944, 0.16944, 1.49012e-008
139,0, 0.177577, 0.177577, 0
140,0, 0.18566, 0.18566, 1.49012e-008
141,0, 0.193687, 0.193687, 0
142,0, 0.201656, 0.201656, 1.49012e-008
143,0, 0.209564, 0.209564, 0
144,0, 0.21741, 0.21741, 1.49012e-008
145,0, 0.225189, 0.225189, 1.49012e-008
146,0, 0.232901, 0.232901, 2.98023e-008
147,0, 0.240543, 0.240543, 1.49012e-008
148,0, 0.248113, 0.248113, 1.49012e-008
149,0, 0.255608, 0.255608, 2.98023e-008
150,0, 0.263026, 0.263026, 0
151,0, 0.270364, 0.270364, 2.98023e-008
152,0, 0.277622, 0.277622, -2.98023e-008
153,0, 0.284795, 0.284795, 2.98023e-008
154,0, 0.291884, 0.291884, 0
155,0, 0.298884, 0.298884, -2.98023e-008
156,0, 0.305794, 0.305794, -2.98023e-008
157,0, 0.312612, 0.312612, 0
158,0, 0.319336, 0.319336, 0
159,0, 0.325964, 0.325964, -2.98023e-008
160,0, 0.332494, 0.332494, 2.98023e-008
