2,0, -0.471598, -0.471598, 0
3,0, -0.474408, -0.474408, 0
4,0, -0.477076, -0.477076, 0
5,0, -0.4796, -0.4796, 0
6,0, -0.481979, -0.481979, 2.98023e-008
7,0, -0.484214, -0.484214, 0
8,0, -0.486303, -0.486303, 2.98023e-008
9,0, -0.488245, -0.488245, 0
10,0, -0.490041, -0.490041, 0
11,0, -0.49169, -0.49169, -2.98023e-008
12,0, -0.49319, -0.49319, 2.98023e-008
13,0, -0.494542, -0.494542, 0
14,0, -0.495746, -0.495746, 0
15,0, -0.4968, -0.4968, -2.98023e-008
16,0, -0.497705, -0.497705, 0
17,0, -0.49846, -0.49846, 0
18,0, -0.499065, -0.499065, 0
19,0, -0.49952, -0.49952, -2.98023e-008
20,0, -0.499825, -0.499825, 0
21,0, -0.499979, -0.499979, 0
22,0, -0.499983, -0.499983, 2.98023e-008
23,0, -0.499837, -0.499837, 0
24,0, -0.49954, -0.49954, 2.98023e-008
25,0, -0.499093, -0.499093, 2.98023e-008
26,0, -0.498496, -0.498496, 0
27,0, -0.497748, -0.497748, 0
28,0, -0.496851, -0.496851, 2.98023e-008
29,0, -0.495805, -0.495805, -2.98023e-008
30,0, -0.494609, -0.494609, -2.98023e-008
31,0, -0.493265, -0.493265, 0
32,0, -0.491772, -0.491772, 0
33,0, -0.490131, -0.490131, 0
34,0, -0.488343, -0.488343, 0
35,0, -0.486408, -0.486408, -2.98023e-008
36,0, -0.484326, -0.484326, -2.98023e-008
37,0, -0.482099, -0.482099, 0
38,0, -0.479727, -0.479727, 0
39,0, -0.47721, -0.47721, 0
40,0, -0.47455, -0.47455, 0
41,0, -0.471747, -0.471747, 0
42,0, -0.468802, -0.468802, 0
43,0, -0.465716, -0.465716, 2.98023e-008
44,0, -0.462489, -0.462489, 2.98023e-008
45,0, -0.459124, -0.459124, 0
46,0, -0.45562, -0.45562, 0
47,0, -0.45198, -0.45198, 2.98023e-008
48,0, -0.448203, -0.448203, 0
49,0, -0.444292, -0.444292, 0
50,0, -0.440246, -0.440246, 0
51,0, -0.436069, -0.436069, -2.98023e-008
52,0, -0.43176, -0.43176, 0
53,0, -0.427321, -0.427321, 0
54,0, -0.422754, -0.422754, 2.98023e-008
55,0, -0.418059, -0.418059, 0
56,0, -0.413238, -0.413238, 0
57,0, -0.408293, -0.408293, 0
58,0, -0.403226, -0.403226, -2.98023e-008
59,0, -0.398037, -0.398037, -2.98023e-008
60,0, -0.392728, -0.392728, 0
61,0, -0.387301, -0.387301, -2.98023e-008
62,0, -0.381757, -0.381757, 0
63,0, -0.376098, -0.376099, 2.98023e-008
64,0, -0.370327, -0.370327, 2.98023e-008
65,0, -0.364444, -0.364444, 0
66,0, -0.358451, -0.358451, -2.98023e-008
67,0, -0.35235, -0.35235, 2.98023e-008
68,0, -0.346143, -0.346143, 2.98023e-008
69,0, -0.339832, -0.339832, 0
70,0, -0.333419, -0.333419, 0
71,0, -0.326905, -0.326905, -2.98023e-008
72,0, -0.320293, -0.320293, 0
73,0, -0.313584, -0.313584, 0
74,0, -0.306781, -0.306781, -2.98023e-008
75,0, -0.299886, -0.299886, 2.98023e-008
